Best Validation Dice: 0.8036767578125
Best Validation Loss: 0.698591947555542
Total Epochs: 4103

Epoch, Train Loss, Validation Loss, Train Dice, Validation Dice
3103, 0.953787, 0.809449, 0.679799, 0.774566
3104, 0.955346, 0.768388, 0.680137, 0.782633
3105, 0.957183, 0.780950, 0.677000, 0.780858
3106, 0.956121, 0.779436, 0.678017, 0.783253
3107, 0.955933, 0.771727, 0.683323, 0.785759
3108, 0.961996, 0.754701, 0.679917, 0.788772
3109, 0.969348, 0.790661, 0.673866, 0.779185
3110, 0.975591, 0.815302, 0.670441, 0.771426
3111, 0.985849, 0.739989, 0.670124, 0.790750
3112, 0.959846, 0.774750, 0.678119, 0.786348
3113, 0.972534, 0.757937, 0.676438, 0.790062
3114, 0.973691, 0.797805, 0.675226, 0.773586
3115, 0.940218, 0.788215, 0.687062, 0.781866
3116, 0.961510, 0.763029, 0.681355, 0.788612
3117, 0.965255, 0.834424, 0.675241, 0.767066
3118, 0.962605, 0.799957, 0.678113, 0.772985
3119, 0.961579, 0.745193, 0.679186, 0.791055
3120, 0.954559, 0.820552, 0.680794, 0.770811
3121, 0.961591, 0.797379, 0.674466, 0.777768
3122, 0.968642, 0.774929, 0.678283, 0.785139
3123, 0.977471, 0.797675, 0.670023, 0.776062
3124, 0.952241, 0.780728, 0.683418, 0.778403
3125, 0.978447, 0.844334, 0.674385, 0.762257
3126, 0.970124, 0.753971, 0.676892, 0.789674
3127, 0.981519, 0.804290, 0.671231, 0.772027
3128, 0.957548, 0.776960, 0.680385, 0.785355
3129, 0.976049, 0.790568, 0.673180, 0.778814
3130, 0.964412, 0.803105, 0.674081, 0.775194
3131, 0.947071, 0.747468, 0.682695, 0.792317
3132, 0.982501, 0.782913, 0.669877, 0.778525
3133, 0.984384, 0.809380, 0.668600, 0.775034
3134, 0.982109, 0.775977, 0.671024, 0.780231
3135, 0.962888, 0.831354, 0.680886, 0.765629
3136, 0.957546, 0.773798, 0.682541, 0.782950
3137, 0.943963, 0.761407, 0.683427, 0.788356
3138, 0.973734, 0.864569, 0.677047, 0.754404
3139, 0.959931, 0.777845, 0.678481, 0.780906
3140, 0.958844, 0.821412, 0.676663, 0.770999
3141, 0.961425, 0.784677, 0.676140, 0.777849
3142, 0.964232, 0.786165, 0.678014, 0.785446
3143, 0.995973, 0.750288, 0.663928, 0.793861
3144, 0.981243, 0.772996, 0.672227, 0.782905
3145, 0.990642, 0.847632, 0.664493, 0.759243
3146, 0.956169, 0.798599, 0.678995, 0.778014
3147, 0.958403, 0.772875, 0.678184, 0.786056
3148, 0.960588, 0.780945, 0.676563, 0.779693
3149, 0.959577, 0.801194, 0.676144, 0.775651
3150, 0.946767, 0.792692, 0.682143, 0.778824
3151, 0.967909, 0.750706, 0.676180, 0.791355
3152, 0.963584, 0.794307, 0.676498, 0.780368
3153, 0.963610, 0.816744, 0.678727, 0.767749
3154, 0.937903, 0.750520, 0.685572, 0.789057
3155, 0.956468, 0.802823, 0.676964, 0.779137
3156, 0.958842, 0.772205, 0.679792, 0.785081
3157, 0.941763, 0.759781, 0.679901, 0.789250
3158, 0.959102, 0.817770, 0.677153, 0.771799
3159, 0.959648, 0.765269, 0.679990, 0.788656
3160, 0.975070, 0.787953, 0.671054, 0.778586
3161, 0.960759, 0.778271, 0.677587, 0.783217
3162, 0.962646, 0.801964, 0.673178, 0.775463
3163, 0.971489, 0.789747, 0.673485, 0.779799
3164, 0.960360, 0.798651, 0.681535, 0.773685
3165, 0.974375, 0.775624, 0.673739, 0.784667
3166, 0.969100, 0.906077, 0.673000, 0.742516
3167, 0.986466, 0.758153, 0.672970, 0.789179
3168, 0.961406, 0.760299, 0.680388, 0.789494
3169, 0.971299, 0.830042, 0.676899, 0.760622
3170, 0.973940, 0.805963, 0.673513, 0.776323
3171, 0.965413, 0.743680, 0.678886, 0.793188
3172, 0.950548, 0.803957, 0.684314, 0.774226
3173, 0.959596, 0.784601, 0.679647, 0.781201
3174, 0.952385, 0.756313, 0.681654, 0.790019
3175, 0.940725, 0.759639, 0.685638, 0.787599
3176, 0.970157, 0.770274, 0.679039, 0.786487
3177, 0.960896, 0.812785, 0.673742, 0.767802
3178, 0.959230, 0.783077, 0.679084, 0.781297
3179, 0.936518, 0.781012, 0.685358, 0.782148
3180, 0.940828, 0.795446, 0.685906, 0.777855
3181, 0.953478, 0.825664, 0.682737, 0.769988
3182, 0.943931, 0.751223, 0.688988, 0.791710
3183, 0.969512, 0.810061, 0.677271, 0.773581
3184, 0.953001, 0.746814, 0.677591, 0.791304
3185, 0.951196, 0.751675, 0.679164, 0.790090
3186, 0.958162, 0.919435, 0.680417, 0.733416
3187, 0.977960, 0.780536, 0.674217, 0.782910
3188, 0.963315, 0.797630, 0.675000, 0.773386
3189, 0.971870, 0.781376, 0.672769, 0.780251
3190, 0.952354, 0.799928, 0.678000, 0.775861
3191, 0.957966, 0.797098, 0.679763, 0.773094
3192, 0.955291, 0.802309, 0.680229, 0.773546
3193, 0.963495, 0.733764, 0.677627, 0.794270
3194, 0.959558, 0.782809, 0.675969, 0.777979
3195, 0.962783, 0.880809, 0.677843, 0.753507
3196, 0.958095, 0.781305, 0.680129, 0.777875
3197, 0.956361, 0.736464, 0.675348, 0.792408
3198, 0.948195, 0.765164, 0.681224, 0.786904
3199, 0.958452, 0.828749, 0.679559, 0.768711
3200, 0.948026, 0.743852, 0.681026, 0.789846
3201, 0.950089, 0.753628, 0.679853, 0.788303
3202, 0.981212, 0.781033, 0.670050, 0.779111
3203, 0.951920, 0.815059, 0.683146, 0.770971
3204, 0.959485, 0.786649, 0.679759, 0.776237
3205, 0.943421, 0.783470, 0.683627, 0.779241
3206, 0.963771, 0.788812, 0.677044, 0.777060
3207, 0.956340, 0.749924, 0.677370, 0.790722
3208, 0.947339, 0.783939, 0.684446, 0.781183
3209, 0.973584, 0.891714, 0.677735, 0.744585
3210, 0.965139, 0.779485, 0.677927, 0.783712
3211, 0.973926, 0.850825, 0.674989, 0.760482
3212, 0.989161, 0.749181, 0.669549, 0.789618
3213, 0.948930, 0.785981, 0.682085, 0.779850
3214, 0.945667, 0.781166, 0.681482, 0.781818
3215, 0.953158, 0.806011, 0.685235, 0.775039
3216, 0.947663, 0.812641, 0.687308, 0.766959
3217, 0.957296, 0.750634, 0.678758, 0.790992
3218, 0.965296, 0.807824, 0.681435, 0.776610
3219, 0.955660, 0.787545, 0.681671, 0.780625
3220, 0.941010, 0.788984, 0.684028, 0.780934
3221, 0.982223, 0.750536, 0.668159, 0.792952
3222, 0.948204, 0.776013, 0.681229, 0.785693
3223, 0.944808, 0.799362, 0.684137, 0.778913
3224, 0.945024, 0.762869, 0.684299, 0.789067
3225, 0.957362, 0.771284, 0.681820, 0.788018
3226, 0.957574, 0.757967, 0.678839, 0.786815
3227, 0.977528, 0.766711, 0.671994, 0.787688
3228, 0.956159, 0.765564, 0.677788, 0.785464
3229, 0.964747, 0.813847, 0.675322, 0.767467
3230, 0.956160, 0.849572, 0.681731, 0.763245
3231, 0.957407, 0.757991, 0.682109, 0.789318
3232, 0.961727, 0.804634, 0.682553, 0.771459
3233, 0.955313, 0.772679, 0.678761, 0.783153
3234, 0.953339, 0.754621, 0.682795, 0.789773
3235, 0.956366, 0.770671, 0.679972, 0.787092
3236, 0.956139, 0.785526, 0.679061, 0.781965
3237, 0.961638, 0.790852, 0.678665, 0.778903
3238, 0.946059, 0.808200, 0.683253, 0.773353
3239, 0.953827, 0.826601, 0.681171, 0.769064
3240, 0.959917, 0.760323, 0.682996, 0.789646
3241, 0.943140, 0.776180, 0.685021, 0.785261
3242, 0.965440, 0.784013, 0.677198, 0.782003
3243, 0.944419, 0.825283, 0.682448, 0.765730
3244, 0.934272, 0.791957, 0.685284, 0.780741
3245, 0.969821, 0.788793, 0.669144, 0.779820
3246, 0.956321, 0.789797, 0.680877, 0.778400
3247, 0.970570, 0.771775, 0.675454, 0.782179
3248, 0.937505, 0.806961, 0.691793, 0.774427
3249, 0.950369, 0.751273, 0.679470, 0.791939
3250, 0.945219, 0.764664, 0.683166, 0.787173
3251, 0.951246, 0.762234, 0.682048, 0.789501
3252, 0.946192, 0.754288, 0.684948, 0.793119
3253, 0.959237, 0.804964, 0.676626, 0.774907
3254, 0.940017, 0.752782, 0.682003, 0.791207
3255, 0.940321, 0.791565, 0.685377, 0.781440
3256, 0.973834, 0.761382, 0.676665, 0.786866
3257, 0.938592, 0.759390, 0.687925, 0.789156
3258, 0.943809, 0.771170, 0.680528, 0.785787
3259, 0.967315, 0.775636, 0.673846, 0.782806
3260, 0.974963, 0.818324, 0.674693, 0.772538
3261, 0.934996, 0.771231, 0.685773, 0.784398
3262, 0.965257, 0.787176, 0.675864, 0.781887
3263, 0.951891, 0.812928, 0.682929, 0.772916
3264, 0.956403, 0.733592, 0.682732, 0.794694
3265, 0.951940, 0.815377, 0.679469, 0.770169
3266, 0.949785, 0.764729, 0.684550, 0.790430
3267, 0.948987, 0.754693, 0.683615, 0.791548
3268, 0.949939, 0.750084, 0.684572, 0.793394
3269, 0.965986, 0.773243, 0.677031, 0.782366
3270, 0.960003, 0.793817, 0.681166, 0.783176
3271, 0.944880, 0.784238, 0.687958, 0.783633
3272, 0.958398, 0.765311, 0.676381, 0.786208
3273, 0.959342, 0.784516, 0.680895, 0.777981
3274, 0.953150, 0.768004, 0.683358, 0.784514
3275, 0.940821, 0.774656, 0.685584, 0.786172
3276, 0.951902, 0.756575, 0.682671, 0.786094
3277, 0.954498, 0.800477, 0.678383, 0.774523
3278, 0.941202, 0.757927, 0.685264, 0.788300
3279, 0.954482, 0.751972, 0.680207, 0.792881
3280, 0.961610, 0.759289, 0.674705, 0.790364
3281, 0.966802, 0.774907, 0.675431, 0.783380
3282, 0.960073, 0.787467, 0.676078, 0.781541
3283, 0.968867, 0.746637, 0.679082, 0.793137
3284, 0.959653, 0.800889, 0.680167, 0.774792
3285, 0.967714, 0.786774, 0.680049, 0.776395
3286, 0.952958, 0.773142, 0.679241, 0.785898
3287, 0.941724, 0.785064, 0.686490, 0.779345
3288, 0.955069, 0.742316, 0.681119, 0.793759
3289, 0.946461, 0.806273, 0.681575, 0.776466
3290, 0.956676, 0.780674, 0.679921, 0.780683
3291, 0.968229, 0.755705, 0.676593, 0.789082
3292, 0.939346, 0.786665, 0.684958, 0.779279
3293, 0.950528, 0.809091, 0.684243, 0.774711
3294, 0.948661, 0.764100, 0.683366, 0.787498
3295, 0.950728, 0.748565, 0.681876, 0.791088
3296, 0.954354, 0.787674, 0.683738, 0.780990
3297, 0.938398, 0.763114, 0.683386, 0.788077
3298, 0.969162, 0.763655, 0.679727, 0.785436
3299, 0.948035, 0.766088, 0.683608, 0.789163
3300, 0.944296, 0.823366, 0.681874, 0.765075
3301, 0.973368, 0.756127, 0.669725, 0.785312
3302, 0.956362, 0.798854, 0.681303, 0.778639
3303, 0.949271, 0.753763, 0.683719, 0.786594
3304, 0.956968, 0.751499, 0.682402, 0.790834
3305, 0.949909, 0.810498, 0.684876, 0.777776
3306, 0.956943, 0.752440, 0.679639, 0.788298
3307, 0.954569, 0.762455, 0.679363, 0.785253
3308, 0.951463, 0.741476, 0.678186, 0.792048
3309, 0.982720, 0.750789, 0.671491, 0.788130
3310, 0.958917, 0.848482, 0.681599, 0.758806
3311, 0.963888, 0.766701, 0.679956, 0.785497
3312, 0.947500, 0.746908, 0.681930, 0.792500
3313, 0.977139, 0.786203, 0.669023, 0.782864
3314, 0.957460, 0.825181, 0.677852, 0.767815
3315, 0.961866, 0.742989, 0.678990, 0.793906
3316, 0.945565, 0.776695, 0.682703, 0.783727
3317, 0.931053, 0.780162, 0.691034, 0.779746
3318, 0.945168, 0.740685, 0.682020, 0.793305
3319, 0.943227, 0.749980, 0.685187, 0.792612
3320, 0.951882, 0.778621, 0.678058, 0.781376
3321, 0.968133, 0.731998, 0.676140, 0.792538
3322, 0.968236, 0.768844, 0.676814, 0.782981
3323, 0.948300, 0.766603, 0.685544, 0.787800
3324, 0.955369, 0.772400, 0.680019, 0.781633
3325, 0.947993, 0.735957, 0.683755, 0.794749
3326, 0.969876, 0.768461, 0.673804, 0.788013
3327, 0.967389, 0.795036, 0.673595, 0.777258
3328, 0.955709, 0.831551, 0.679890, 0.766182
3329, 0.953111, 0.785705, 0.679481, 0.780013
3330, 0.939364, 0.773799, 0.686124, 0.785167
3331, 0.964335, 0.752951, 0.681608, 0.791499
3332, 0.951122, 0.750570, 0.684679, 0.791205
3333, 0.948200, 0.778477, 0.684770, 0.782806
3334, 0.957148, 0.797772, 0.677542, 0.777720
3335, 0.967808, 0.797879, 0.679442, 0.778779
3336, 0.953907, 0.790787, 0.682957, 0.775267
3337, 0.946430, 0.738941, 0.685448, 0.789240
3338, 0.952553, 0.829811, 0.680363, 0.768371
3339, 0.971664, 0.774115, 0.672741, 0.783428
3340, 0.959102, 0.774250, 0.682659, 0.784903
3341, 0.954133, 0.761747, 0.680842, 0.784629
3342, 0.939970, 0.804850, 0.689755, 0.773081
3343, 0.955431, 0.757596, 0.680691, 0.788011
3344, 0.958038, 0.844825, 0.678740, 0.769300
3345, 0.943692, 0.783257, 0.684585, 0.776636
3346, 0.991140, 0.763584, 0.665759, 0.786165
3347, 0.967828, 0.793696, 0.675396, 0.780297
3348, 0.960931, 0.743781, 0.676163, 0.791593
3349, 0.953460, 0.809655, 0.683120, 0.776369
3350, 0.942916, 0.754686, 0.686264, 0.784464
3351, 0.963070, 0.767761, 0.676354, 0.786972
3352, 0.958343, 0.749113, 0.677733, 0.788062
3353, 0.959576, 0.808910, 0.684939, 0.772548
3354, 0.952517, 0.757172, 0.680590, 0.790014
3355, 0.949649, 0.811055, 0.685291, 0.773073
3356, 0.939665, 0.769710, 0.686696, 0.788889
3357, 0.953138, 0.810616, 0.680156, 0.767746
3358, 0.965839, 0.757092, 0.673558, 0.789727
3359, 0.958177, 0.755327, 0.679615, 0.790169
3360, 0.967520, 0.782977, 0.676342, 0.782077
3361, 0.928860, 0.752168, 0.691135, 0.790667
3362, 0.956121, 0.802106, 0.680920, 0.773975
3363, 0.949256, 0.793822, 0.682746, 0.780553
3364, 0.960886, 0.755004, 0.677856, 0.788468
3365, 0.948952, 0.736516, 0.682734, 0.791281
3366, 0.941151, 0.833356, 0.684139, 0.771862
3367, 0.951935, 0.775117, 0.678389, 0.784007
3368, 0.936368, 0.783677, 0.687352, 0.781432
3369, 0.969791, 0.789984, 0.674027, 0.780129
3370, 0.955491, 0.757367, 0.681797, 0.782821
3371, 0.968803, 0.776356, 0.678085, 0.783849
3372, 0.930005, 0.774319, 0.689773, 0.784801
3373, 0.954009, 0.786836, 0.677024, 0.779622
3374, 0.947394, 0.791882, 0.683537, 0.780104
3375, 0.948033, 0.746931, 0.683306, 0.790304
3376, 0.920004, 0.787334, 0.694456, 0.781991
3377, 0.940447, 0.762028, 0.687527, 0.788590
3378, 0.935171, 0.792232, 0.689542, 0.781404
3379, 0.946344, 0.744521, 0.680284, 0.788925
3380, 0.952755, 0.749972, 0.682149, 0.792825
3381, 0.942206, 0.809745, 0.681551, 0.773015
3382, 0.955934, 0.759871, 0.681570, 0.784674
3383, 0.955834, 0.771191, 0.681990, 0.782818
3384, 0.960788, 0.762468, 0.674990, 0.786685
3385, 0.946811, 0.780005, 0.684092, 0.779149
3386, 0.936965, 0.745736, 0.688282, 0.793086
3387, 0.946267, 0.739070, 0.684189, 0.793746
3388, 0.944778, 0.759866, 0.682110, 0.789702
3389, 0.946401, 0.760302, 0.680885, 0.787104
3390, 0.955447, 0.785577, 0.680959, 0.783187
3391, 0.957869, 0.788837, 0.679710, 0.778192
3392, 0.943471, 0.772716, 0.683626, 0.784400
3393, 0.953557, 0.748492, 0.677091, 0.790032
3394, 0.970704, 0.771910, 0.671528, 0.784273
3395, 0.943620, 0.806879, 0.686415, 0.771261
3396, 0.919284, 0.773672, 0.694438, 0.783730
3397, 0.951193, 0.736506, 0.680461, 0.794798
3398, 0.980624, 0.791676, 0.670286, 0.773434
3399, 0.957659, 0.828275, 0.680478, 0.765819
3400, 0.959204, 0.776033, 0.678982, 0.782138
3401, 0.936714, 0.939335, 0.683537, 0.781523
3402, 0.942756, 0.793936, 0.685358, 0.778291
3403, 0.936376, 0.755583, 0.687799, 0.790509
3404, 0.945800, 0.756371, 0.685557, 0.789443
3405, 0.952643, 0.807666, 0.680261, 0.775831
3406, 0.932406, 0.804645, 0.690082, 0.772715
3407, 0.932668, 0.769069, 0.688536, 0.785540
3408, 0.942568, 0.741953, 0.684776, 0.793622
3409, 0.941346, 0.754130, 0.686143, 0.788387
3410, 0.957264, 0.733401, 0.680313, 0.798809
3411, 0.945321, 0.836738, 0.683059, 0.766238
3412, 0.974513, 0.750458, 0.674982, 0.789968
3413, 0.981603, 0.765102, 0.670229, 0.784992
3414, 0.948193, 0.780108, 0.683591, 0.775247
3415, 0.974044, 0.780573, 0.673910, 0.782458
3416, 0.948701, 0.770941, 0.686076, 0.780972
3417, 0.945788, 0.779756, 0.684850, 0.784278
3418, 0.954607, 0.761322, 0.680683, 0.786264
3419, 0.970622, 0.817865, 0.675807, 0.771385
3420, 0.965698, 0.734306, 0.676850, 0.793754
3421, 0.929497, 0.826469, 0.691266, 0.766182
3422, 0.943982, 0.801560, 0.685424, 0.776933
3423, 0.949876, 0.749165, 0.683751, 0.792332
3424, 0.945452, 0.780818, 0.683997, 0.780698
3425, 0.941005, 0.791167, 0.686331, 0.781947
3426, 0.949891, 0.744071, 0.682776, 0.792825
3427, 0.946659, 0.755834, 0.681959, 0.791736
3428, 0.954849, 0.837902, 0.679276, 0.768432
3429, 0.949113, 0.747767, 0.682169, 0.792756
3430, 0.931938, 0.741371, 0.686349, 0.793282
3431, 0.932116, 0.772697, 0.691106, 0.786881
3432, 0.947233, 0.801369, 0.681507, 0.775925
3433, 0.956672, 0.743057, 0.681464, 0.793345
3434, 0.942885, 0.748415, 0.684671, 0.791522
3435, 0.951263, 0.852995, 0.682719, 0.764161
3436, 0.954287, 0.802099, 0.678669, 0.776681
3437, 0.951206, 0.762561, 0.681309, 0.784245
3438, 0.956654, 0.775654, 0.678933, 0.782613
3439, 0.954746, 0.769641, 0.683042, 0.783479
3440, 0.962929, 0.788118, 0.682032, 0.782669
3441, 0.955761, 0.746231, 0.678380, 0.789463
3442, 0.942818, 0.853754, 0.683146, 0.761544
3443, 0.941419, 0.755517, 0.680197, 0.789623
3444, 0.939523, 0.751348, 0.683453, 0.792457
3445, 0.959853, 0.788211, 0.679169, 0.778037
3446, 0.936377, 0.784827, 0.684729, 0.777702
3447, 0.936713, 0.743935, 0.686415, 0.794330
3448, 0.945754, 0.768576, 0.684753, 0.785687
3449, 0.954199, 0.771715, 0.682555, 0.785109
3450, 0.955827, 0.809504, 0.680045, 0.772230
3451, 0.952618, 0.762260, 0.679358, 0.787500
3452, 0.925714, 0.783320, 0.691546, 0.780846
3453, 0.954643, 0.778717, 0.680264, 0.783181
3454, 0.925044, 0.757560, 0.691672, 0.786939
3455, 0.939627, 0.761173, 0.689096, 0.787663
3456, 0.932788, 0.752117, 0.689996, 0.788359
3457, 0.940703, 0.759575, 0.686047, 0.787549
3458, 0.931074, 0.759141, 0.686851, 0.790344
3459, 0.960332, 0.786475, 0.680265, 0.777588
3460, 0.946724, 0.734260, 0.680851, 0.796024
3461, 0.928213, 0.757100, 0.692784, 0.787828
3462, 0.941374, 0.759702, 0.686210, 0.786109
3463, 0.946791, 0.751065, 0.683453, 0.789788
3464, 0.934365, 0.822084, 0.689950, 0.768727
3465, 0.957946, 0.793849, 0.678322, 0.775785
3466, 0.957643, 0.800442, 0.679111, 0.774026
3467, 0.970007, 0.742694, 0.675452, 0.794480
3468, 0.961063, 0.773402, 0.677436, 0.781909
3469, 0.955558, 0.771036, 0.679854, 0.782064
3470, 0.945480, 0.786010, 0.684252, 0.778492
3471, 0.945895, 0.755033, 0.684013, 0.788293
3472, 0.927404, 0.767475, 0.692188, 0.784309
3473, 0.944267, 0.797320, 0.685328, 0.777832
3474, 0.930199, 0.729555, 0.689798, 0.796636
3475, 0.952305, 0.762719, 0.679537, 0.787158
3476, 0.954559, 0.770616, 0.678614, 0.786586
3477, 0.939303, 0.770730, 0.685626, 0.781379
3478, 0.954786, 0.785650, 0.681374, 0.779353
3479, 0.959230, 0.786904, 0.676518, 0.780980
3480, 0.929887, 0.768281, 0.690702, 0.787808
3481, 0.937719, 0.753863, 0.686107, 0.789057
3482, 0.939150, 0.755434, 0.686584, 0.790837
3483, 0.937331, 0.737483, 0.685669, 0.796220
3484, 0.943049, 0.818430, 0.680479, 0.767609
3485, 0.935728, 0.759609, 0.687732, 0.788658
3486, 0.934030, 0.733324, 0.687899, 0.797360
3487, 0.937610, 0.787438, 0.685262, 0.781211
3488, 0.949175, 0.747474, 0.681888, 0.793221
3489, 0.953845, 0.812002, 0.680494, 0.769686
3490, 0.943116, 0.744081, 0.683066, 0.794430
3491, 0.947549, 0.770006, 0.683087, 0.785050
3492, 0.941154, 0.755241, 0.685673, 0.790418
3493, 0.949215, 0.758775, 0.686303, 0.788559
3494, 0.947674, 0.768876, 0.682897, 0.782570
3495, 0.929819, 0.754083, 0.685381, 0.789874
3496, 0.921926, 0.783041, 0.693177, 0.782844
3497, 0.931233, 0.781502, 0.690765, 0.783755
3498, 0.946165, 0.752942, 0.686851, 0.788282
3499, 0.952841, 0.777169, 0.685068, 0.786472
3500, 0.931918, 0.727153, 0.688724, 0.796687
3501, 0.933579, 0.777604, 0.686726, 0.781516
3502, 0.934112, 0.745492, 0.686079, 0.791634
3503, 0.934791, 0.813870, 0.687779, 0.771842
3504, 0.956879, 0.796898, 0.680044, 0.773980
3505, 0.946473, 0.769196, 0.680606, 0.782572
3506, 0.964060, 0.750396, 0.679211, 0.789445
3507, 0.940892, 0.749523, 0.687057, 0.790814
3508, 0.930184, 0.754498, 0.689263, 0.789123
3509, 0.948905, 0.760233, 0.683601, 0.784781
3510, 0.946672, 0.781862, 0.683344, 0.784771
3511, 0.937544, 0.754401, 0.688986, 0.790611
3512, 0.960262, 0.745453, 0.681650, 0.791256
3513, 0.954663, 0.769695, 0.680066, 0.784487
3514, 0.942186, 0.750849, 0.684415, 0.787373
3515, 0.928995, 0.778085, 0.688473, 0.782102
3516, 0.945644, 0.754112, 0.684114, 0.789780
3517, 0.947429, 0.730261, 0.680413, 0.795757
3518, 0.944666, 0.801186, 0.682251, 0.777626
3519, 0.929500, 0.757006, 0.689407, 0.787031
3520, 0.932566, 0.754432, 0.684941, 0.790580
3521, 0.941430, 0.774387, 0.684068, 0.785954
3522, 0.927263, 0.770616, 0.689147, 0.783301
3523, 0.929297, 0.874878, 0.688427, 0.747497
3524, 0.963068, 0.748965, 0.674969, 0.789471
3525, 0.960557, 0.759519, 0.676340, 0.790644
3526, 0.943108, 0.739972, 0.686660, 0.790392
3527, 0.936613, 0.834230, 0.687604, 0.766251
3528, 0.954746, 0.739821, 0.683099, 0.788574
3529, 0.940067, 0.780745, 0.682306, 0.783199
3530, 0.932982, 0.731729, 0.688833, 0.792188
3531, 0.937508, 0.749304, 0.685258, 0.789554
3532, 0.934829, 0.750671, 0.686772, 0.791672
3533, 0.927773, 0.764936, 0.687961, 0.784568
3534, 0.961545, 0.790353, 0.674045, 0.784159
3535, 0.951696, 0.753213, 0.678922, 0.792012
3536, 0.951088, 0.761012, 0.677294, 0.785535
3537, 0.949951, 0.771707, 0.684124, 0.784885
3538, 0.947763, 0.771883, 0.683182, 0.785416
3539, 0.947719, 0.782788, 0.684611, 0.779878
3540, 0.943978, 0.783012, 0.680539, 0.778461
3541, 0.963135, 0.814837, 0.677820, 0.769511
3542, 0.964797, 0.756776, 0.676709, 0.789194
3543, 0.937924, 0.765555, 0.684865, 0.790494
3544, 0.950270, 0.861682, 0.682067, 0.758441
3545, 0.939635, 0.764452, 0.685129, 0.786264
3546, 0.958286, 0.744729, 0.682246, 0.794650
3547, 0.943194, 0.823791, 0.686865, 0.770710
3548, 0.930780, 0.799882, 0.692382, 0.775742
3549, 0.931270, 0.750481, 0.690570, 0.792860
3550, 0.926180, 0.769343, 0.690872, 0.786467
3551, 0.931284, 0.795304, 0.688395, 0.777271
3552, 0.936679, 0.750166, 0.687398, 0.791746
3553, 0.933772, 0.747070, 0.688942, 0.793185
3554, 0.937956, 0.782683, 0.687060, 0.782107
3555, 0.923717, 0.762744, 0.691693, 0.782874
3556, 0.940661, 0.760952, 0.686709, 0.787140
3557, 0.941766, 0.757399, 0.686430, 0.787173
3558, 0.948570, 0.761938, 0.684789, 0.788686
3559, 0.927813, 0.823639, 0.690151, 0.762496
3560, 0.941904, 0.792374, 0.685614, 0.780292
3561, 0.927811, 0.748657, 0.692728, 0.793741
3562, 0.944110, 0.749445, 0.685529, 0.790486
3563, 0.923120, 0.757575, 0.689767, 0.789951
3564, 0.946659, 0.741297, 0.683899, 0.795300
3565, 0.945864, 0.760552, 0.678994, 0.785187
3566, 0.960939, 0.815038, 0.677140, 0.774325
3567, 0.942119, 0.756974, 0.682815, 0.786434
3568, 0.953796, 0.739628, 0.680613, 0.792383
3569, 0.929330, 0.820086, 0.692423, 0.773297
3570, 0.945568, 0.757828, 0.681533, 0.790537
3571, 0.952998, 0.755201, 0.692712, 0.785484
3572, 0.934849, 0.736619, 0.688260, 0.792749
3573, 0.954523, 0.722667, 0.678132, 0.796286
3574, 0.942126, 0.822006, 0.683629, 0.769580
3575, 0.939348, 0.752485, 0.686610, 0.785416
3576, 0.937390, 0.765129, 0.682089, 0.787513
3577, 0.961148, 0.747545, 0.676770, 0.791444
3578, 0.924717, 0.762814, 0.690681, 0.784410
3579, 0.925758, 0.753075, 0.686585, 0.789095
3580, 0.932234, 0.739590, 0.690620, 0.795816
3581, 0.981748, 0.764238, 0.693382, 0.785627
3582, 0.954252, 0.756319, 0.687423, 0.789841
3583, 0.934309, 0.740028, 0.689924, 0.795364
3584, 0.951284, 0.747844, 0.680983, 0.787528
3585, 0.932171, 0.829257, 0.685159, 0.769496
3586, 0.930077, 0.746190, 0.688572, 0.789664
3587, 0.950154, 0.836175, 0.683000, 0.763494
3588, 0.955531, 0.722126, 0.678980, 0.796529
3589, 0.963481, 0.769790, 0.673854, 0.787617
3590, 0.937652, 0.720305, 0.684541, 0.799297
3591, 0.932489, 0.813516, 0.688443, 0.771177
3592, 0.936293, 0.773674, 0.686957, 0.783659
3593, 0.939381, 0.771779, 0.689166, 0.786457
3594, 0.926871, 0.752923, 0.691813, 0.789753
3595, 0.945669, 0.738168, 0.679856, 0.792746
3596, 0.942177, 0.794569, 0.682537, 0.778037
3597, 0.927265, 0.731285, 0.688951, 0.794917
3598, 0.949180, 0.751061, 0.680753, 0.793239
3599, 0.952648, 0.749399, 0.676911, 0.793521
3600, 0.926301, 0.766541, 0.690386, 0.784560
3601, 0.949115, 0.739263, 0.680327, 0.794054
3602, 0.976748, 0.760449, 0.681328, 0.790641
3603, 0.944250, 0.789219, 0.684644, 0.777827
3604, 0.955319, 0.763915, 0.681528, 0.786741
3605, 0.937153, 0.783883, 0.685339, 0.784050
3606, 0.950008, 0.766175, 0.682289, 0.786015
3607, 0.932893, 0.739439, 0.686639, 0.794671
3608, 0.947247, 0.782810, 0.684688, 0.781231
3609, 0.928725, 0.758751, 0.689834, 0.788092
3610, 0.927531, 0.755378, 0.689074, 0.790182
3611, 0.917179, 0.779540, 0.692756, 0.785248
3612, 0.917765, 0.745617, 0.692793, 0.786564
3613, 0.940482, 0.756769, 0.684464, 0.789732
3614, 0.936687, 0.749811, 0.685388, 0.789981
3615, 0.950737, 0.745608, 0.681056, 0.790806
3616, 0.930363, 0.793118, 0.686393, 0.778908
3617, 0.934806, 0.722136, 0.687705, 0.799855
